id,title,description,image_link,link,price,currency,availability,brand,google_product_category
13592,Bournemouth: 15/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON The venue is split between the stalls and balcony levels. Persons will be admitted in order of arrival and seated in the groups they arrive in, it will not be possible to seat latecomers with a group whom entered earlier so persons should enter in the group with whom they wish to be seated. Persons will initially seated in the stalls however when this Stalls assigned capacity is reached, persons arriving after this point will be seated on the balcony. It will not be possible to transfer between the levels of the venue this means that persons whom wish to be a seated together must enter the venue together. As the stalls are filled first the suggestion would be that persons who wish to sit in the stalls arrive at the venue early in order to give themselves the best chance of this happening.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-8-Bournemouth.jpg,https://www.bongosbingo.co.uk/event-date/13592/bournemouth-150526/,13.00,GBP,in stock,Bongos Bingo,Events
13645,London Walthamstow: 15/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-6-Walthamstow.jpg,https://www.bongosbingo.co.uk/event-date/13645/london-walthamstow-150526/,14.00,GBP,in stock,Bongos Bingo,Events
13699,Coventry presents 90s vs 00s: 15/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13699/coventry-presents-90s-vs-00s-150526/,13.00,GBP,in stock,Bongos Bingo,Events
13601,Edinburgh: 15/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-17-Edinburgh.jpg,https://www.bongosbingo.co.uk/event-date/13601/edinburgh-150526/,13.00,GBP,in stock,Bongos Bingo,Events
13619,Leamington Spa: 15/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-15-Leamington_Spa.jpg,https://www.bongosbingo.co.uk/event-date/13619/leamington-spa-150526/,11.00,GBP,in stock,Bongos Bingo,Events
13692,Manchester: 15/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-7-Manchester.jpg,https://www.bongosbingo.co.uk/event-date/13692/manchester-150526/,15.00,GBP,in stock,Bongos Bingo,Events
13609,Glasgow (DAYTIME SHOW): 16/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-4-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13609/glasgow-daytime-show-160526/,17.00,GBP,in stock,Bongos Bingo,Events
13587,Birmingham (DAYTIME SHOW): 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-3-Birmingham.jpg,https://www.bongosbingo.co.uk/event-date/13587/birmingham-daytime-show-160526/,15.00,GBP,in stock,Bongos Bingo,Events
13703,Kingston presents 90s vs 00s: 16/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. ID is required from everybody regardless of age. ID must either be one of the following: Drivers Licence Passport National ID card Pass Logo Age Verification Card",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13703/kingston-presents-90s-vs-00s-160526/,13.00,GBP,in stock,Bongos Bingo,Events
13642,London Clapham Junction: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-1-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13642/london-clapham-junction-160526/,16.00,GBP,in stock,Bongos Bingo,Events
13676,Southampton: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-11-Southampton.jpg,https://www.bongosbingo.co.uk/event-date/13676/southampton-160526/,12.00,GBP,in stock,Bongos Bingo,Events
13595,Brighton: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. ID is required from everybody regardless of age. ID must either be one of the following: Drivers Licence Passport National ID card Pass Logo Age Verification Card,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-11-Brighton.jpg,https://www.bongosbingo.co.uk/event-date/13595/brighton-160526/,14.00,GBP,in stock,Bongos Bingo,Events
13669,Nottingham: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-3-Nottingham.jpg,https://www.bongosbingo.co.uk/event-date/13669/nottingham-160526/,13.00,GBP,in stock,Bongos Bingo,Events
13613,Glasgow (EVENING SHOW): 16/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-5-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13613/glasgow-evening-show-160526/,17.00,GBP,in stock,Bongos Bingo,Events
13662,Newcastle: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-17-Newcastle.jpg,https://www.bongosbingo.co.uk/event-date/13662/newcastle-160526/,14.00,GBP,in stock,Bongos Bingo,Events
13688,Leeds: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-20-Leeds.jpg,https://www.bongosbingo.co.uk/event-date/13688/leeds-160526/,12.00,GBP,in stock,Bongos Bingo,Events
13621,Leicester: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-2-Leicester.jpg,https://www.bongosbingo.co.uk/event-date/13621/leicester-160526/,12.00,GBP,in stock,Bongos Bingo,Events
13630,Liverpool: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-11-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13630/liverpool-160526/,17.00,GBP,out of stock,Bongos Bingo,Events
13647,Middlesbrough: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-13-Middlesbrough.jpg,https://www.bongosbingo.co.uk/event-date/13647/middlesbrough-160526/,11.00,GBP,in stock,Bongos Bingo,Events
13717,Rochester presents 90s vs 00s: 16/05/26,"Bongo’s Bingo is a separate ticketed event in the main upstairs room and Casino Rooms’ regular Saturday Nightclub operation remains unaffected. BONGO’S TICKET HOLDERS WILL GAIN FREE ENTRY TO THE NIGHTCLUB AFTER THE BINGO! This venue is fully air conditioned, has a fully licensed bar and serves snacks - Nachos, Hot Dogs & Popcorn at Bongo’s Bingo events. Unfortunately, this venue is not wheelchair accessible. 90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. The Casino Rooms has a portable access ramp to allow easy entry for wheelchair customers from the pavement into the venue's ground floor. Please ask security upon arrival and they will be happy to help with this. Sadly, due to the age of the building, we do not have a lift to the upstairs main room and events space. Wheelchair customers normally get their friends to assist them up the two flights of stairs (17 steps in total) into the main room. Once upstairs, the room is completely flat and also has Disabled Toilet facilities.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13717/rochester-presents-90s-vs-00s-160526/,13.00,GBP,in stock,Bongos Bingo,Events
13635,London Bridge: 16/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-16-London_Bridge.jpg,https://www.bongosbingo.co.uk/event-date/13635/london-bridge-160526/,16.00,GBP,out of stock,Bongos Bingo,Events
13606,Glasgow: 22/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-6-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13606/glasgow-220526/,17.00,GBP,in stock,Bongos Bingo,Events
13663,Newcastle: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-18-Newcastle.jpg,https://www.bongosbingo.co.uk/event-date/13663/newcastle-220526/,14.00,GBP,in stock,Bongos Bingo,Events
13585,Aberdeen: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-1-Aberdeen.jpg,https://www.bongosbingo.co.uk/event-date/13585/aberdeen-220526/,12.00,GBP,in stock,Bongos Bingo,Events
13631,Liverpool: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-12-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13631/liverpool-220526/,17.00,GBP,in stock,Bongos Bingo,Events
13715,Portsmouth presents 90s vs 00s: 22/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13715/portsmouth-presents-90s-vs-00s-220526/,13.00,GBP,out of stock,Bongos Bingo,Events
13682,Wigan: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-17-Wigan.jpg,https://www.bongosbingo.co.uk/event-date/13682/wigan-220526/,14.00,GBP,in stock,Bongos Bingo,Events
13744,York presents 90s vs 00s: 22/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13744/york-presents-90s-vs-00s-220526/,14.00,GBP,in stock,Bongos Bingo,Events
13680,Swindon: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-14-Swindon.jpg,https://www.bongosbingo.co.uk/event-date/13680/swindon-220526/,12.00,GBP,in stock,Bongos Bingo,Events
13618,Hull: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-14-Hull.jpg,https://www.bongosbingo.co.uk/event-date/13618/hull-220526/,11.00,GBP,in stock,Bongos Bingo,Events
13620,Leamington Spa: 22/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-16-Leamington_Spa.jpg,https://www.bongosbingo.co.uk/event-date/13620/leamington-spa-220526/,11.00,GBP,in stock,Bongos Bingo,Events
13696,Torquay: 22/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/Torquay-New-Home-Bongos-Bingo-Grid.png,https://www.bongosbingo.co.uk/event-date/13696/torquay-220526/,12.00,GBP,in stock,Bongos Bingo,Events
13639,London Clapham Junction (DAYTIME SHOW): 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-2-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13639/london-clapham-junction-daytime-show-230526/,16.00,GBP,in stock,Bongos Bingo,Events
13610,Glasgow (DAYTIME SHOW): 23/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-7-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13610/glasgow-daytime-show-230526/,17.00,GBP,in stock,Bongos Bingo,Events
13666,Newcastle (DAYTIME SHOW): 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-19-Newcastle.jpg,https://www.bongosbingo.co.uk/event-date/13666/newcastle-daytime-show-230526/,14.00,GBP,in stock,Bongos Bingo,Events
13588,Birmingham (DAYTIME SHOW): 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-4-Birmingham.jpg,https://www.bongosbingo.co.uk/event-date/13588/birmingham-daytime-show-230526/,15.00,GBP,in stock,Bongos Bingo,Events
13693,Manchester (DAYTIME SHOW): 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-8-Manchester.jpg,https://www.bongosbingo.co.uk/event-date/13693/manchester-daytime-show-230526/,15.00,GBP,in stock,Bongos Bingo,Events
13599,Dundee: 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-15-Dundee.jpg,https://www.bongosbingo.co.uk/event-date/13599/dundee-230526/,12.00,GBP,in stock,Bongos Bingo,Events
13602,Edinburgh: 23/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-18-Edinburgh.jpg,https://www.bongosbingo.co.uk/event-date/13602/edinburgh-230526/,13.00,GBP,in stock,Bongos Bingo,Events
13719,Scunthorpe presents 90s vs 00s: 23/05/26,"90s vs 00s: It’s time to settle the argument. Two eras. Two soundtracks. One gloriously chaotic game of Bongo’s Bingo. The 90s bring the anthems you grew up on — hands-in-the-air choruses, iconic pop moments and tunes that still absolutely go off. The 00s fire back with guilty pleasures, club classics and songs you know every word to, whether you admit it or not. All night long we’re putting them head-to-head with the tunes, the prizes and the bragging rights on the line. And yes, fancy dress ideas galore. Think double denim, shell suits and bucket hats versus velour tracksuits, trucker caps and low-rise chaos. If you’ve ever wanted an excuse to dress like a pop star, this is it. Expect huge singalongs, ridiculous prizes, confetti everywhere and a room full of people losing their voices. Bongo’s Bingo: 90s v 00s. Pick a side. Dress the part. Lose all dignity. Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.",https://cdn.bongosbingo.co.uk/media/event_date_description/90s-Vs-00s-SQUARE.jpg,https://www.bongosbingo.co.uk/event-date/13719/scunthorpe-presents-90s-vs-00s-230526/,13.00,GBP,in stock,Bongos Bingo,Events
13641,London Clapham Junction (EVENING SHOW): 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-3-London_Clapham_Junction.jpg,https://www.bongosbingo.co.uk/event-date/13641/london-clapham-junction-evening-show-230526/,16.00,GBP,in stock,Bongos Bingo,Events
13596,Brighton: 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. ID is required from everybody regardless of age. ID must either be one of the following: Drivers Licence Passport National ID card Pass Logo Age Verification Card,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-12-Brighton.jpg,https://www.bongosbingo.co.uk/event-date/13596/brighton-230526/,14.00,GBP,in stock,Bongos Bingo,Events
13670,Preston: 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-5-Preston.jpg,https://www.bongosbingo.co.uk/event-date/13670/preston-230526/,12.00,GBP,in stock,Bongos Bingo,Events
13674,Shrewsbury: 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries.,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-9-Shrewsbury.jpg,https://www.bongosbingo.co.uk/event-date/13674/shrewsbury-230526/,11.00,GBP,in stock,Bongos Bingo,Events
13614,Glasgow (EVENING SHOW): 23/05/26,"BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Please note: We ask all groups to arrive at the venue together. If you cannot all arrive together, please ensure that the correct tickets are distributed to the correct person. If a customer tries to gain entry into the venue using an already scanned ticket, they may be refused entry.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-8-Glasgow.jpg,https://www.bongosbingo.co.uk/event-date/13614/glasgow-evening-show-230526/,17.00,GBP,in stock,Bongos Bingo,Events
13687,Leeds: 23/05/26,"PLEASE NOTE: THIS VENUE IS CASHLESS, ACCEPTING CARD PAYMENTS ONLY BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON The venue is split between the stalls and balcony levels, Stalls being seated on rows of benches at tables and the balcony providing seating in theatre style seating. Persons will be admitted in order of arrival and seated in the groups they arrive in, it will not be possible to seat latecomers with a group whom entered earlier so persons should enter in the group with whom they wish to be seated. Persons will initially seated in the stalls however when this Stalls assigned capacity is reached, persons arriving after this point will be seated on the balcony. It will not be possible to transfer between the levels of the venue this means that persons whom wish to be a seated together must enter the venue together. As the stalls are filled first the suggestion would be that persons who wish to sit in the stalls arrive at the venue early in order to give themselves the best chance of this happening.",https://cdn.bongosbingo.co.uk/media/event_date_description/Image-19-Leeds.jpg,https://www.bongosbingo.co.uk/event-date/13687/leeds-230526/,12.00,GBP,in stock,Bongos Bingo,Events
13632,Liverpool: 23/05/26,BINGO RAVE CHEESY SINGALONGS DANCE OFFS SICK PRIZES & CASH CASH MONEY TO BE WON Each venue will have a different layout and facilities and so we would always recommend contacting the venues directly if you have any specific access enquiries. Our shows will have one of our AMAZING bingo hosts to give you the best Bongo's Bingo experience!,https://cdn.bongosbingo.co.uk/media/event_date_description/Image-13-Liverpool.jpg,https://www.bongosbingo.co.uk/event-date/13632/liverpool-230526/,17.00,GBP,out of stock,Bongos Bingo,Events
